ticket_id,incoming_messages
971,"[{'id': 43043717426, 'message': 'to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever', 'created': Timestamp('2018-12-20 07:31:12'), 'updated': Timestamp('2018-12-20 07:31:12'), 'user_id': 43021587199}, {'id': 43043963148, 'message': 'spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.', 'created': Timestamp('2018-12-21 06:41:09'), 'updated': Timestamp('2018-12-21 06:41:09'), 'user_id': 43012946687}, {'id': 43043973373, 'message': 'At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of', 'created': Timestamp('2018-12-21 07:38:16'), 'updated': Timestamp('2018-12-21 07:38:16'), 'user_id': 43021587199}, {'id': 43044099764, 'message': 'to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by', 'created': Timestamp('2018-12-21 17:06:48'), 'updated': Timestamp('2018-12-21 17:06:48'), 'user_id': 43022166242}, {'id': 43046984912, 'message': 'love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to', 'created': Timestamp('2019-01-07 08:38:36'), 'updated': Timestamp('2019-01-07 08:38:36'), 'user_id': 43022486390}, {'id': 43047028059, 'message': 'paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed', 'created': Timestamp('2019-01-07 11:13:49'), 'updated': Timestamp('2019-01-07 11:13:49'), 'user_id': 43022486390}, {'id': 43047290911, 'message': 'harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there', 'created': Timestamp('2019-01-08 09:37:21'), 'updated': Timestamp('2019-01-08 09:37:21'), 'user_id': 43022166242}, {'id': 43060756862, 'message': 'could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne', 'created': Timestamp('2019-02-27 16:19:02'), 'updated': Timestamp('2019-02-27 16:19:02'), 'user_id': 43028065195}, {'id': 43061300121, 'message': 'are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,', 'created': Timestamp('2019-03-01 09:46:41'), 'updated': Timestamp('2019-03-01 09:46:41'), 'user_id': 43022486390}]"
972,"[{'id': 43043985724, 'message': 'heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy', 'created': Timestamp('2018-12-21 08:38:29'), 'updated': Timestamp('2018-12-21 08:38:29'), 'user_id': 43021579026}]"
973,"[{'id': 43044530285, 'message': 'spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.', 'created': Timestamp('2018-12-25 07:04:42'), 'updated': Timestamp('2018-12-25 07:04:42'), 'user_id': 43022367484}]"
974,[]
975,"[{'id': 43045017271, 'message': 'love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to', 'created': Timestamp('2018-12-27 10:23:37'), 'updated': Timestamp('2018-12-27 10:23:37'), 'user_id': 43022486390}]"
976,"[{'id': 43044998871, 'message': 'paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed', 'created': Timestamp('2018-12-27 09:08:25'), 'updated': Timestamp('2018-12-27 09:08:25'), 'user_id': 43021579026}, {'id': 43045025681, 'message': 'harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there', 'created': Timestamp('2018-12-27 11:00:34'), 'updated': Timestamp('2018-12-27 11:00:34'), 'user_id': 43022486390}, {'id': 43045843696, 'message': 'deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee', 'created': Timestamp('2019-01-01 20:11:05'), 'updated': Timestamp('2019-01-01 20:11:05'), 'user_id': 43022486390}, {'id': 43045897465, 'message': 'could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne', 'created': Timestamp('2019-01-02 03:50:39'), 'updated': Timestamp('2019-01-02 03:50:39'), 'user_id': 43021579026}, {'id': 43046983894, 'message': 'are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,', 'created': Timestamp('2019-01-07 08:34:25'), 'updated': Timestamp('2019-01-07 08:34:25'), 'user_id': 43022486390}]"
984,"[{'id': 43045026041, 'message': 'heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy', 'created': Timestamp('2018-12-27 11:00:08'), 'updated': Timestamp('2018-12-27 11:00:08'), 'user_id': 43022493609}]"
996,"[{'id': 43045101874, 'message': 'spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.', 'created': Timestamp('2018-12-27 10:27:29'), 'updated': Timestamp('2018-12-27 10:27:29'), 'user_id': 43022486390}]"
997,[]
1022,"[{'id': 43045522002, 'message': 'to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by', 'created': Timestamp('2018-12-30 07:30:37'), 'updated': Timestamp('2018-12-30 07:30:37'), 'user_id': 43022758655}]"
1023,"[{'id': 43045807566, 'message': 'paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed', 'created': Timestamp('2019-01-01 10:27:00'), 'updated': Timestamp('2019-01-01 10:27:00'), 'user_id': 43021579026}, {'id': 43045807690, 'message': 'harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there', 'created': Timestamp('2019-01-01 10:28:13'), 'updated': Timestamp('2019-01-01 10:28:13'), 'user_id': 43021579026}, {'id': 43046983659, 'message': 'deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee', 'created': Timestamp('2019-01-07 08:33:36'), 'updated': Timestamp('2019-01-07 08:33:36'), 'user_id': 43022486390}, {'id': 43227081019, 'message': 'could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne', 'created': Timestamp('2020-05-28 08:59:26'), 'updated': Timestamp('2020-05-28 08:59:26'), 'user_id': 43072431819}]"
1024,"[{'id': 43045958731, 'message': 'heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy', 'created': Timestamp('2018-11-28 07:41:02'), 'updated': Timestamp('2018-11-28 07:41:02'), 'user_id': 43022486390}, {'id': 43045958737, 'message': 'to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever', 'created': Timestamp('2018-11-28 08:00:02'), 'updated': Timestamp('2018-11-28 08:00:02'), 'user_id': 43022486390}, {'id': 43045958743, 'message': 'spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.', 'created': Timestamp('2018-11-28 09:26:29'), 'updated': Timestamp('2018-11-28 09:26:29'), 'user_id': 43022486390}, {'id': 43045958748, 'message': 'At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of', 'created': Timestamp('2018-11-29 06:00:02'), 'updated': Timestamp('2018-11-29 06:00:02'), 'user_id': 43022486390}, {'id': 43045958754, 'message': 'to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by', 'created': Timestamp('2018-11-30 07:23:02'), 'updated': Timestamp('2018-11-30 07:23:02'), 'user_id': 43022486390}, {'id': 43045958759, 'message': 'love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to', 'created': Timestamp('2018-11-30 14:00:02'), 'updated': Timestamp('2018-11-30 14:00:02'), 'user_id': 43022486390}]"
1029,"[{'id': 43046321809, 'message': 'paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed', 'created': Timestamp('2018-09-11 07:01:54'), 'updated': Timestamp('2018-09-11 07:01:54'), 'user_id': 43023165394}, {'id': 43046321816, 'message': 'harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there', 'created': Timestamp('2018-09-11 07:11:10'), 'updated': Timestamp('2018-09-11 07:11:10'), 'user_id': 43023165395}, {'id': 43046321813, 'message': 'deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee', 'created': Timestamp('2018-09-11 13:13:04'), 'updated': Timestamp('2018-09-11 13:13:04'), 'user_id': 43022486390}, {'id': 43046321819, 'message': 'could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne', 'created': Timestamp('2018-09-11 13:13:55'), 'updated': Timestamp('2018-09-11 13:13:55'), 'user_id': 43022486390}, {'id': 43046321822, 'message': 'are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,', 'created': Timestamp('2018-09-11 13:18:22'), 'updated': Timestamp('2018-09-11 13:18:22'), 'user_id': 43023165395}, {'id': 43046321804, 'message': 'heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy', 'created': Timestamp('2018-09-11 13:38:27'), 'updated': Timestamp('2018-09-11 13:38:27'), 'user_id': 43022486390}, {'id': 43046321825, 'message': 'to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever', 'created': Timestamp('2018-09-11 14:37:06'), 'updated': Timestamp('2018-09-11 14:37:06'), 'user_id': 43023165397}, {'id': 43046321826, 'message': 'spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.', 'created': Timestamp('2019-01-03 14:33:28'), 'updated': Timestamp('2019-01-03 14:33:28'), 'user_id': 43023165398}, {'id': 43046984525, 'message': 'At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of', 'created': Timestamp('2019-01-07 08:37:14'), 'updated': Timestamp('2019-01-07 08:37:14'), 'user_id': 43022486390}, {'id': 43047046442, 'message': 'to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by', 'created': Timestamp('2019-01-07 12:21:04'), 'updated': Timestamp('2019-01-07 12:21:04'), 'user_id': 43023165397}, {'id': 43047232913, 'message': 'love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to', 'created': Timestamp('2019-01-08 05:25:17'), 'updated': Timestamp('2019-01-08 05:25:17'), 'user_id': 43022486390}, {'id': 43047233064, 'message': 'paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed', 'created': Timestamp('2019-01-08 05:25:59'), 'updated': Timestamp('2019-01-08 05:25:59'), 'user_id': 43022486390}, {'id': 43047238137, 'message': 'harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there', 'created': Timestamp('2019-01-08 05:56:43'), 'updated': Timestamp('2019-01-08 05:56:43'), 'user_id': 43022486390}]"
1030,"[{'id': 43046326080, 'message': 'deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee', 'created': Timestamp('2018-12-17 05:14:49'), 'updated': Timestamp('2018-12-17 05:14:49'), 'user_id': 43022486390}]"
1034,[]
1035,"[{'id': 43047023426, 'message': 'Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.', 'created': Timestamp('2019-01-07 10:57:24'), 'updated': Timestamp('2019-01-07 10:57:24'), 'user_id': 43015800452}]"
1036,"[{'id': 43047044474, 'message': 'Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.', 'created': Timestamp('2019-01-07 12:11:04'), 'updated': Timestamp('2019-01-07 12:11:04'), 'user_id': 43022486390}]"
1037,"[{'id': 43047233305, 'message': 'Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.', 'created': Timestamp('2019-01-08 05:27:33'), 'updated': Timestamp('2019-01-08 05:27:33'), 'user_id': 43022486390}]"
1038,"[{'id': 43047680169, 'message': 'Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in', 'created': Timestamp('2019-01-08 18:04:57'), 'updated': Timestamp('2019-01-08 18:04:57'), 'user_id': 43020965606}, {'id': 43047680166, 'message': 'proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.', 'created': Timestamp('2019-01-08 18:11:05'), 'updated': Timestamp('2019-01-08 18:11:05'), 'user_id': 43023843261}, {'id': 43047680171, 'message': 'Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.', 'created': Timestamp('2019-01-08 18:27:58'), 'updated': Timestamp('2019-01-08 18:27:58'), 'user_id': 43023843263}, {'id': 43047680172, 'message': 'Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.', 'created': Timestamp('2019-01-08 18:27:58'), 'updated': Timestamp('2019-01-08 18:27:58'), 'user_id': 43023843263}, {'id': 43047680173, 'message': 'Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.', 'created': Timestamp('2019-01-08 18:29:14'), 'updated': Timestamp('2019-01-08 18:29:14'), 'user_id': 43019358743}, {'id': 43047680174, 'message': 'Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.', 'created': Timestamp('2019-01-08 18:35:15'), 'updated': Timestamp('2019-01-08 18:35:15'), 'user_id': 43023843264}, {'id': 43047680163, 'message': 'Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in', 'created': Timestamp('2019-01-09 05:14:50'), 'updated': Timestamp('2019-01-09 05:14:50'), 'user_id': 43023843258}, {'id': 43047680164, 'message': 'proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.', 'created': Timestamp('2019-01-09 05:14:50'), 'updated': Timestamp('2019-01-09 05:14:50'), 'user_id': 43023843258}, {'id': 43047680160, 'message': 'Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.', 'created': Timestamp('2019-01-09 05:50:35'), 'updated': Timestamp('2019-01-09 05:50:35'), 'user_id': 43022486390}, {'id': 43047680161, 'message': 'And had in was fabled seraphs nor it beyond go whom, will peace memory the but the heartless the.', 'created': Timestamp('2019-01-09 05:50:35'), 'updated': Timestamp('2019-01-09 05:50:35'), 'user_id': 43022486390}, {'id': 43047680162, 'message': 'He of his ever scene time power, minstrels dear hill she loved for knew. He pomp were reverie bidding', 'created': Timestamp('2019-01-09 05:50:35'), 'updated': Timestamp('2019-01-09 05:50:35'), 'user_id': 43022486390}, {'id': 43047680165, 'message': 'flatterers breast another, suffice and dear but nor and a lay the, oer but woe native vast lands degree', 'created': Timestamp('2019-01-09 09:41:10'), 'updated': Timestamp('2019-01-09 09:41:10'), 'user_id': 43019519766}]"
1041,"[{'id': 43047680994, 'message': 'was artless, been nor come bower the it, ear the steel known strength or monks these. Me peace been would loved', 'created': Timestamp('2019-01-09 10:23:08'), 'updated': Timestamp('2019-01-09 10:23:08'), 'user_id': 43022486390}, {'id': 43047680998, 'message': 'him mother who one uses, could said know and shun moths drugged, say lurked he the day. Fellow night might hope a', 'created': Timestamp('2019-01-09 11:05:55'), 'updated': Timestamp('2019-01-09 11:05:55'), 'user_id': 43023165395}, {'id': 43047681001, 'message': 'nor his of. Saw spent from many like. More her he for of aisle coffined, in despair his womans mood open, sore', 'created': Timestamp('2019-01-09 12:11:23'), 'updated': Timestamp('2019-01-09 12:11:23'), 'user_id': 43022486390}, {'id': 43047681005, 'message': 'day or her bade each thou, known wins pile departed that. Scape sought he fabled known and. The the muse old congealed', 'created': Timestamp('2019-01-09 12:26:48'), 'updated': Timestamp('2019-01-09 12:26:48'), 'user_id': 43023165395}, {'id': 43047681010, 'message': 'hellas dares. Though nor in not there in, bidding thee each nor sight in childe and. Feeble riot would wins een so', 'created': Timestamp('2019-01-09 13:20:12'), 'updated': Timestamp('2019-01-09 13:20:12'), 'user_id': 43022486390}]"
